GEOID,place_name,prop_white,med_income_k
48453001817,"Austin, TX",0.762,48.485
48453001818,"Austin, TX",0.462,49.913
48453001819,"Austin, TX",0.11,28.344
48453001820,"Austin, TX",0.218,32.646
48453001821,"Austin, TX",0.27899999999999997,46.667
48453001822,"Austin, TX",0.125,34.982
48453001823,"Austin, TX",0.11599999999999999,31.545
48453001824,"Austin, TX",0.708,57.903
48453001826,"Austin, TX",0.392,58.75
48453001828,"Austin, TX",0.7859999999999999,94.0
48453001829,"Austin, TX",0.622,57.994
48453001832,"Austin, TX",0.401,45.575
48453001833,"Austin, TX",0.19,48.432
48453001834,"Austin, TX",0.318,53.7
48453001835,"Austin, TX",0.23600000000000002,46.778
48453001839,"Austin, TX",0.353,57.215
48453001840,"Austin, TX",0.27,59.409
48453001841,"Austin, TX",0.374,73.60600000000002
48453001842,"Austin, TX",0.23,61.854
48453001843,"Austin, TX",0.525,73.833
48453001844,"Austin, TX",0.4270000000000001,43.33
48453001845,"Austin, TX",0.575,61.832
48453001846,"Austin, TX",0.774,85.417
48453001847,"Austin, TX",0.402,69.167
48453001848,"Austin, TX",0.41100000000000003,59.86600000000001
48453001849,"Austin, TX",0.456,56.511
48453001850,"Austin, TX",0.401,44.931
48453001851,"Austin, TX",0.474,55.657
48453001856,"Austin, TX",0.381,80.027
48453001857,"Austin, TX",0.41200000000000003,61.58600000000001
48453001863,"Austin, TX",0.237,32.864000000000004
48453001864,"Austin, TX",0.45899999999999996,44.964
48453001901,"Austin, TX",0.8490000000000001,72.524
48453001908,"Austin, TX",0.685,92.203
48453001910,"Austin, TX",0.772,110.938
48453001911,"Austin, TX",0.684,64.259
48453001912,"Austin, TX",0.789,160.795
48453001913,"Austin, TX",0.747,186.786
48453001914,"Austin, TX",0.8059999999999999,85.234
48453001915,"Austin, TX",0.721,70.875
48453001916,"Austin, TX",0.7929999999999999,216.875
48453001917,"Austin, TX",0.794,154.483
48453001918,"Austin, TX",0.782,160.439
48453001919,"Austin, TX",0.872,152.188
48453002002,"Austin, TX",0.639,76.007
48453002003,"Austin, TX",0.419,43.51
48453002004,"Austin, TX",0.662,30.366
48453002005,"Austin, TX",0.48,41.42100000000001
48453002104,"Austin, TX",0.46,58.984
48453002105,"Austin, TX",0.256,28.803
48453002106,"Austin, TX",0.353,51.042
48453002107,"Austin, TX",0.226,39.531
48453002108,"Austin, TX",0.124,34.0
48453002109,"Austin, TX",0.21100000000000002,37.594
48453002110,"Austin, TX",0.141,31.639
48453002111,"Austin, TX",0.14,38.532
48453002112,"Austin, TX",0.22899999999999998,32.998000000000005
48453002113,"Austin, TX",0.35,60.5
48453002201,"Austin, TX",0.019,36.996
48453002202,"Austin, TX",0.036000000000000004,29.666
48453002207,"Austin, TX",0.157,57.2
48453002208,"Austin, TX",0.11199999999999999,39.424
48453002209,"Austin, TX",0.306,52.51300000000001
48453002210,"Austin, TX",0.474,68.171
48453002211,"Austin, TX",0.201,51.275
48453002212,"Austin, TX",0.154,57.917
48453002304,"Austin, TX",0.26,35.716
48453002307,"Austin, TX",0.34299999999999997,35.60800000000001
48453002308,"Austin, TX",0.517,39.26
48453002310,"Austin, TX",0.102,28.413
48453002312,"Austin, TX",0.075,29.753
48453002313,"Austin, TX",0.254,34.861999999999995
48453002314,"Austin, TX",0.294,24.554
48453002315,"Austin, TX",0.285,30.561
48453002316,"Austin, TX",0.16899999999999998,27.0
48453002317,"Austin, TX",0.297,18.394
48453002318,"Austin, TX",0.191,25.189
48453002402,"Austin, TX",0.39399999999999996,43.393
48453002403,"Austin, TX",0.45799999999999996,48.194
48453002407,"Austin, TX",0.526,70.11399999999999
48453002409,"Austin, TX",0.361,50.353
48453002410,"Austin, TX",0.395,36.811
48453002411,"Austin, TX",0.07400000000000001,31.338
48453002412,"Austin, TX",0.085,45.657
48453002413,"Austin, TX",0.094,33.714
48453002419,"Austin, TX",0.252,35.37
48453002421,"Austin, TX",0.488,62.872
48453002422,"Austin, TX",0.392,41.538
48453002423,"Austin, TX",0.424,59.699
48453002424,"Austin, TX",0.447,51.042
48453002425,"Austin, TX",0.384,73.72
48453002426,"Austin, TX",0.19899999999999998,69.245
48453002427,"Austin, TX",0.11199999999999999,43.627
48453002428,"Austin, TX",0.504,54.316
48453002429,"Austin, TX",0.575,51.544
48453002430,"Austin, TX",0.16399999999999998,39.726
48453002431,"Austin, TX",0.218,60.612
48453002432,"Austin, TX",0.177,38.547
48453002433,"Austin, TX",0.239,49.988
48453002434,"Austin, TX",0.358,51.083
48453002435,"Austin, TX",0.196,46.047
48453002500,"Austin, TX",0.703,69.551
48491020311,"Austin, TX",0.555,78.906
48491020316,"Austin, TX",0.626,66.661
48491020317,"Austin, TX",0.601,86.54799999999999
48491020318,"Austin, TX",0.698,58.346
48491020403,"Austin, TX",0.684,50.364
48491020404,"Austin, TX",0.7440000000000001,74.722
48491020405,"Austin, TX",0.568,56.975
48491020406,"Austin, TX",0.523,43.717
48491020408,"Austin, TX",0.677,62.972
48491020409,"Austin, TX",0.488,68.715
48491020410,"Austin, TX",0.597,46.488
48491020411,"Austin, TX",0.597,85.211
48491020503,"Austin, TX",0.753,94.075
48491020504,"Austin, TX",0.401,44.672
48491020508,"Austin, TX",0.629,61.839
48491020509,"Austin, TX",0.685,123.233
48491020510,"Austin, TX",0.626,114.912
49035100100,"Salt Lake City, UT",0.672,37.75
49035100200,"Salt Lake City, UT",0.759,112.417
49035100306,"Salt Lake City, UT",0.34299999999999997,34.093
49035100307,"Salt Lake City, UT",0.276,53.628
49035100308,"Salt Lake City, UT",0.287,33.851
49035100500,"Salt Lake City, UT",0.46799999999999997,41.475
49035100600,"Salt Lake City, UT",0.342,41.25
49035100700,"Salt Lake City, UT",0.815,49.278
49035100800,"Salt Lake City, UT",0.758,41.149
49035101000,"Salt Lake City, UT",0.892,75.35300000000002
49035101101,"Salt Lake City, UT",0.873,48.06399999999999
49035101102,"Salt Lake City, UT",0.782,49.868
49035101200,"Salt Lake City, UT",0.8370000000000001,48.646
49035101400,"Salt Lake City, UT",0.672,25.038
49035101500,"Salt Lake City, UT",0.7120000000000001,28.718000000000004
49035101600,"Salt Lake City, UT",0.82,38.929
49035101700,"Salt Lake City, UT",0.71,37.269
49035101800,"Salt Lake City, UT",0.8170000000000001,37.973
49035101900,"Salt Lake City, UT",0.762,28.75
49035102000,"Salt Lake City, UT",0.617,37.61
49035102100,"Salt Lake City, UT",0.809,22.446
49035102300,"Salt Lake City, UT",0.575,19.162
49035102500,"Salt Lake City, UT",0.7090000000000001,40.085
49035102600,"Salt Lake City, UT",0.32,41.101000000000006
49035102701,"Salt Lake City, UT",0.337,38.46
49035102702,"Salt Lake City, UT",0.271,31.95
49035102801,"Salt Lake City, UT",0.373,39.321
49035102802,"Salt Lake City, UT",0.281,44.028
49035102900,"Salt Lake City, UT",0.5820000000000001,20.914
49035103000,"Salt Lake City, UT",0.613,46.715
49035103100,"Salt Lake City, UT",0.6659999999999999,44.143
49035103200,"Salt Lake City, UT",0.82,34.4
49035103300,"Salt Lake City, UT",0.792,40.658
49035103400,"Salt Lake City, UT",0.769,55.152
49035103500,"Salt Lake City, UT",0.9129999999999999,69.536
49035103600,"Salt Lake City, UT",0.94,108.672
49035103700,"Salt Lake City, UT",0.9490000000000001,78.021
49035103800,"Salt Lake City, UT",0.8959999999999999,72.054
49035103900,"Salt Lake City, UT",0.836,71.917
49035104000,"Salt Lake City, UT",0.9329999999999999,81.98899999999998
49035104100,"Salt Lake City, UT",0.8859999999999999,98.125
49035104200,"Salt Lake City, UT",0.855,101.65
49035104300,"Salt Lake City, UT",0.823,59.357
49035104400,"Salt Lake City, UT",0.882,96.25
49035104700,"Salt Lake City, UT",0.873,65.516
49035104800,"Salt Lake City, UT",0.8959999999999999,58.109
49035104900,"Salt Lake City, UT",0.7440000000000001,53.0
49035110103,"Salt Lake City, UT",0.898,121.964
49035110200,"Salt Lake City, UT",0.941,80.268
49035110300,"Salt Lake City, UT",0.895,76.763
49035111400,"Salt Lake City, UT",0.522,29.238000000000003
49035111802,"Salt Lake City, UT",0.754,40.909
49035113906,"Salt Lake City, UT",0.76,35.701
49035114000,"Salt Lake City, UT",0.64,44.047
49035114100,"Salt Lake City, UT",0.8859999999999999,71.625
49035114500,"Salt Lake City, UT",0.4320000000000001,56.719
49035114700,"Salt Lake City, UT",0.506,44.556
49035114800,"Salt Lake City, UT",0.846,197.0
51760010200,"Richmond, VA",0.73,53.169
51760010300,"Richmond, VA",0.054000000000000006,28.036
51760010401,"Richmond, VA",0.565,46.994
51760010402,"Richmond, VA",0.634,48.371
51760010500,"Richmond, VA",0.162,50.26
51760010600,"Richmond, VA",0.191,42.163
51760010700,"Richmond, VA",0.027999999999999997,32.238
51760010800,"Richmond, VA",0.078,35.875
51760010900,"Richmond, VA",0.094,29.322
51760011000,"Richmond, VA",0.069,39.194
51760011100,"Richmond, VA",0.237,35.0
51760020100,"Richmond, VA",0.022000000000000002,10.734000000000002
51760020200,"Richmond, VA",0.03,11.319
51760020300,"Richmond, VA",0.061,23.359
51760020400,"Richmond, VA",0.022000000000000002,14.11
51760020500,"Richmond, VA",0.637,45.294
51760020600,"Richmond, VA",0.578,62.639
51760020700,"Richmond, VA",0.254,24.107
51760020800,"Richmond, VA",0.6459999999999999,75.833
51760020900,"Richmond, VA",0.16699999999999998,33.835
51760021000,"Richmond, VA",0.264,24.898000000000003
51760021100,"Richmond, VA",0.128,35.339
51760021200,"Richmond, VA",0.12300000000000001,35.38800000000001
51760030100,"Richmond, VA",0.013000000000000001,9.709
51760030200,"Richmond, VA",0.568,32.847
51760030500,"Richmond, VA",0.4920000000000001,23.247
51760040200,"Richmond, VA",0.505,31.968000000000004
51760040300,"Richmond, VA",0.5760000000000001,15.692
51760040400,"Richmond, VA",0.743,18.795
51760040500,"Richmond, VA",0.83,50.492
51760040600,"Richmond, VA",0.816,42.426
51760040700,"Richmond, VA",0.765,57.528
51760040800,"Richmond, VA",0.857,56.08
51760040900,"Richmond, VA",0.799,52.606
51760041000,"Richmond, VA",0.9059999999999999,73.167
51760041100,"Richmond, VA",0.782,39.972
51760041200,"Richmond, VA",0.805,48.98
51760041300,"Richmond, VA",0.212,27.969
51760041400,"Richmond, VA",0.402,43.654
51760041600,"Richmond, VA",0.516,54.085
51760050100,"Richmond, VA",0.87,54.637
51760050200,"Richmond, VA",0.941,95.398
51760050300,"Richmond, VA",0.898,68.516
51760050400,"Richmond, VA",0.871,108.043
51760050500,"Richmond, VA",0.816,90.404
51760050600,"Richmond, VA",0.9520000000000001,182.697
51760060200,"Richmond, VA",0.075,35.541
51760060400,"Richmond, VA",0.131,21.695
51760060500,"Richmond, VA",0.493,42.67
51760060600,"Richmond, VA",0.7959999999999999,75.476
51760060700,"Richmond, VA",0.06,21.276
51760060800,"Richmond, VA",0.10800000000000001,28.585
51760060900,"Richmond, VA",0.18,40.139
51760061000,"Richmond, VA",0.268,31.049
51760070100,"Richmond, VA",0.7290000000000001,82.958
51760070300,"Richmond, VA",0.467,50.265
51760070400,"Richmond, VA",0.789,75.93
51760070601,"Richmond, VA",0.053,30.716
51760070602,"Richmond, VA",0.115,42.75
51760070700,"Richmond, VA",0.115,41.93600000000001
51760070801,"Richmond, VA",0.099,39.362
51760070802,"Richmond, VA",0.278,41.862
51760070900,"Richmond, VA",0.188,40.332
51760071001,"Richmond, VA",0.154,31.317
51760071002,"Richmond, VA",0.192,32.053000000000004
51760071100,"Richmond, VA",0.501,46.813
51810040000,"Virginia Beach, VA",0.589,47.273
51810040200,"Virginia Beach, VA",0.266,37.612
51810040402,"Virginia Beach, VA",0.317,44.35
51810040403,"Virginia Beach, VA",0.55,45.933
51810040404,"Virginia Beach, VA",0.616,89.82700000000001
51810040600,"Virginia Beach, VA",0.254,51.813
51810040801,"Virginia Beach, VA",0.636,47.957
51810040802,"Virginia Beach, VA",0.517,54.5
51810041002,"Virginia Beach, VA",0.637,46.538
51810041003,"Virginia Beach, VA",0.6609999999999999,59.018
51810041004,"Virginia Beach, VA",0.6409999999999999,57.445
51810041200,"Virginia Beach, VA",0.867,80.382
51810041400,"Virginia Beach, VA",0.76,105.984
51810041600,"Virginia Beach, VA",0.6859999999999999,68.49
51810041801,"Virginia Beach, VA",0.669,53.824
51810041802,"Virginia Beach, VA",0.899,72.94800000000002
51810042000,"Virginia Beach, VA",0.927,167.317
51810042201,"Virginia Beach, VA",0.9009999999999999,94.417
51810042202,"Virginia Beach, VA",0.893,80.48100000000002
51810042400,"Virginia Beach, VA",0.794,69.196
51810042600,"Virginia Beach, VA",0.7609999999999999,47.111
51810042801,"Virginia Beach, VA",0.653,67.53
51810042802,"Virginia Beach, VA",0.502,50.57100000000001
51810043002,"Virginia Beach, VA",0.8859999999999999,140.607
51810043003,"Virginia Beach, VA",0.919,77.80199999999998
51810043004,"Virginia Beach, VA",0.9670000000000001,76.844
51810043200,"Virginia Beach, VA",0.5710000000000001,51.607
51810043400,"Virginia Beach, VA",0.973,99.545
51810043600,"Virginia Beach, VA",0.973,112.153
51810043800,"Virginia Beach, VA",0.9159999999999999,99.485
51810044001,"Virginia Beach, VA",0.722,51.837
51810044003,"Virginia Beach, VA",0.909,71.495
51810044004,"Virginia Beach, VA",0.7170000000000001,58.36600000000001
51810044200,"Virginia Beach, VA",0.47600000000000003,46.628
51810044401,"Virginia Beach, VA",0.91,108.984
51810044402,"Virginia Beach, VA",0.838,65.565
51810044600,"Virginia Beach, VA",0.9079999999999999,99.796
51810044805,"Virginia Beach, VA",0.569,45.701
51810044806,"Virginia Beach, VA",0.428,36.25
51810044807,"Virginia Beach, VA",0.565,43.387
51810044808,"Virginia Beach, VA",0.6859999999999999,56.974
51810045000,"Virginia Beach, VA",0.5489999999999999,81.59100000000002
51810045200,"Virginia Beach, VA",0.679,61.442
51810045405,"Virginia Beach, VA",0.44,53.834
51810045406,"Virginia Beach, VA",0.3670000000000001,61.4
51810045407,"Virginia Beach, VA",0.636,59.291
51810045408,"Virginia Beach, VA",0.645,54.75
51810045412,"Virginia Beach, VA",0.873,111.118
51810045414,"Virginia Beach, VA",0.49,45.208
51810045415,"Virginia Beach, VA",0.765,67.5
51810045417,"Virginia Beach, VA",0.774,92.351
51810045420,"Virginia Beach, VA",0.873,92.148
51810045421,"Virginia Beach, VA",0.674,116.116
51810045422,"Virginia Beach, VA",0.561,95.724
51810045423,"Virginia Beach, VA",0.6509999999999999,98.571
51810045424,"Virginia Beach, VA",0.8009999999999999,108.036
51810045425,"Virginia Beach, VA",0.8079999999999999,85.054
51810045426,"Virginia Beach, VA",0.8,92.805
51810045427,"Virginia Beach, VA",0.721,74.44800000000002
51810045428,"Virginia Beach, VA",0.877,54.038
51810045601,"Virginia Beach, VA",0.826,78.8
51810045603,"Virginia Beach, VA",0.64,65.38
51810045604,"Virginia Beach, VA",0.535,50.194
51810045801,"Virginia Beach, VA",0.597,70.668
51810045803,"Virginia Beach, VA",0.624,64.47399999999999
51810045805,"Virginia Beach, VA",0.672,73.75
51810045806,"Virginia Beach, VA",0.498,60.526
51810045807,"Virginia Beach, VA",0.551,49.403
51810045808,"Virginia Beach, VA",0.5589999999999999,69.708
51810045809,"Virginia Beach, VA",0.423,63.601000000000006
51810045810,"Virginia Beach, VA",0.253,39.773
51810046002,"Virginia Beach, VA",0.7829999999999999,79.757
51810046005,"Virginia Beach, VA",0.591,59.952
51810046006,"Virginia Beach, VA",0.7959999999999999,76.075
51810046009,"Virginia Beach, VA",0.722,74.375
51810046010,"Virginia Beach, VA",0.595,62.96100000000001
51810046011,"Virginia Beach, VA",0.65,56.25
51810046012,"Virginia Beach, VA",0.489,68.433
51810046013,"Virginia Beach, VA",0.354,51.463
51810046014,"Virginia Beach, VA",0.382,76.054
51810046015,"Virginia Beach, VA",0.5760000000000001,69.47
51810046016,"Virginia Beach, VA",0.589,123.688
51810046204,"Virginia Beach, VA",0.8590000000000001,75.703
51810046206,"Virginia Beach, VA",0.596,73.67399999999998
51810046207,"Virginia Beach, VA",0.599,68.359
51810046211,"Virginia Beach, VA",0.6809999999999999,78.056
51810046212,"Virginia Beach, VA",0.722,98.674
51810046213,"Virginia Beach, VA",0.518,51.01300000000001
51810046214,"Virginia Beach, VA",0.524,85.58200000000002
51810046216,"Virginia Beach, VA",0.48700000000000004,97.444
51810046217,"Virginia Beach, VA",0.45299999999999996,88.3
51810046219,"Virginia Beach, VA",0.381,85.139
51810046220,"Virginia Beach, VA",0.41100000000000003,49.473
51810046221,"Virginia Beach, VA",0.26899999999999996,43.828
51810046222,"Virginia Beach, VA",0.674,86.98299999999998
51810046223,"Virginia Beach, VA",0.7070000000000001,92.639
51810046224,"Virginia Beach, VA",0.43,68.933
51810046225,"Virginia Beach, VA",0.5529999999999999,86.743
51810046400,"Virginia Beach, VA",0.9159999999999999,80.313
53033000100,"Seattle, WA",0.5770000000000001,41.591
53033000200,"Seattle, WA",0.601,55.522
53033000300,"Seattle, WA",0.716,65.673
53033000401,"Seattle, WA",0.591,32.145
53033000402,"Seattle, WA",0.741,57.03100000000001
53033000500,"Seattle, WA",0.8240000000000001,123.587
53033000600,"Seattle, WA",0.643,56.111
53033000700,"Seattle, WA",0.5870000000000001,51.642
53033000800,"Seattle, WA",0.8320000000000001,81.5
53033000900,"Seattle, WA",0.794,116.063
53033001000,"Seattle, WA",0.52,68.37100000000001
53033001100,"Seattle, WA",0.609,64.583
53033001200,"Seattle, WA",0.5760000000000001,31.973000000000006
53033001300,"Seattle, WA",0.616,53.962
53033001400,"Seattle, WA",0.7759999999999999,71.5
53033001500,"Seattle, WA",0.925,103.056
53033001600,"Seattle, WA",0.838,91.719
53033001701,"Seattle, WA",0.635,74.65899999999998
53033001702,"Seattle, WA",0.75,61.928
53033001800,"Seattle, WA",0.654,88.889
53033001900,"Seattle, WA",0.713,61.979
53033002000,"Seattle, WA",0.865,75.278
53033002100,"Seattle, WA",0.753,84.936
53033002200,"Seattle, WA",0.7959999999999999,116.005
53033002400,"Seattle, WA",0.804,97.941
53033002500,"Seattle, WA",0.862,103.542
53033002600,"Seattle, WA",0.833,95.139
53033002700,"Seattle, WA",0.802,107.039
53033002800,"Seattle, WA",0.846,78.85
53033002900,"Seattle, WA",0.875,96.932
53033003000,"Seattle, WA",0.862,95.361
53033003100,"Seattle, WA",0.894,95.521
53033003200,"Seattle, WA",0.861,72.36
53033003300,"Seattle, WA",0.883,77.444
53033003400,"Seattle, WA",0.861,100.677
53033003500,"Seattle, WA",0.8240000000000001,80.08800000000002
53033003600,"Seattle, WA",0.768,66.075
53033003800,"Seattle, WA",0.774,85.417
53033003900,"Seattle, WA",0.825,105.313
53033004000,"Seattle, WA",0.715,76.344
53033004100,"Seattle, WA",0.815,122.196
53033004200,"Seattle, WA",0.8029999999999999,109.579
53033004301,"Seattle, WA",0.6920000000000001,62.705
53033004302,"Seattle, WA",0.6709999999999999,17.515
53033004400,"Seattle, WA",0.7509999999999999,53.177
53033004500,"Seattle, WA",0.809,88.221
53033004600,"Seattle, WA",0.8220000000000001,99.868
53033004700,"Seattle, WA",0.815,65.891
53033004800,"Seattle, WA",0.888,89.054
53033004900,"Seattle, WA",0.841,69.375
53033005000,"Seattle, WA",0.8290000000000001,63.621
53033005100,"Seattle, WA",0.82,96.5
53033005200,"Seattle, WA",0.626,40.464
53033005301,"Seattle, WA",0.517,10.953
53033005302,"Seattle, WA",0.486,5.938
53033005400,"Seattle, WA",0.795,76.84100000000002
53033005600,"Seattle, WA",0.8959999999999999,155.639
