GEOID,place_name,land_area,total_pop,median_age,prop_65_older,prop_hispanic,prop_white,prop_black,prop_asian,prop_male,prop_single_fam_detached,med_rooms_in_house,prop_built_before_1940,prop_renting,count_renter_occupied_units,rental_vacancy_rate,renter_household_size,mean_travel_time_work,prop_commute_drive_alone,prop_below_poverty,prop_college_grad_student,prop_nonrelatives_household,prop_same_residence_year_ago,prop_bachelors_or_higher,prop_english_only,prop_foreign_born,distance_to_center_km,pop_density_k_km,renter_occupied_units_km,prop_20_34,prop_burden,median_gross_rent_k,med_income_k,med_home_value_k,prop_white_change_2012_2015
42101020200,"Philadelphia, PA",756814,4782.0,43.9,0.163,0.004,0.029,0.967,0.0,0.481,0.041,5.5,0.556,0.625,1293.0,0.025,1.68,37.2,0.392,0.314,0.338,0.067,0.8079999999999999,0.064,0.976,0.012,6.2055482674331675,6.318593472108074,1708.477908706763,0.199,0.593,0.605,23.680999999999997,69.3,0.015999999999999997
42101020300,"Philadelphia, PA",508177,2889.0,31.7,0.111,0.013,0.006,0.97,0.0,0.4920000000000001,0.05,6.4,0.531,0.588,584.0,0.038,2.62,30.1,0.416,0.45,0.172,0.041,0.887,0.085,0.98,0.015,6.805592838638941,5.68502706734071,1149.2058869252248,0.196,0.607,0.752,20.435,53.6,-0.011
42101020400,"Philadelphia, PA",407372,2538.0,38.1,0.115,0.024,0.005,0.947,0.0,0.461,0.045,5.9,0.449,0.517,578.0,0.04,2.13,35.4,0.412,0.307,0.173,0.033,0.906,0.056,0.954,0.035,7.564167076531562,6.230177822727137,1418.8505837416415,0.138,0.5770000000000001,0.82,24.261,49.8,-0.004
42101020500,"Philadelphia, PA",1429508,2554.0,37.9,0.158,0.056,0.052000000000000005,0.807,0.024,0.466,0.147,4.9,0.39,0.494,589.0,0.13,1.71,40.8,0.236,0.214,0.364,0.097,0.873,0.043,0.929,0.052000000000000005,7.065807881213565,1.7866286862333054,412.0298732151202,0.265,0.762,0.721,27.62,54.8,0.036000000000000004
42101020600,"Philadelphia, PA",1295909,1877.0,31.4,0.152,0.055,0.469,0.34700000000000003,0.078,0.457,0.128,3.9,0.335,0.743,595.0,0.075,1.83,27.5,0.5660000000000001,0.276,0.753,0.106,0.775,0.61,0.853,0.103,7.588071830356514,1.4484041703545545,459.13717707030366,0.387,0.623,1.01,33.854,418.9,-0.055
42101020700,"Philadelphia, PA",1428302,5787.0,31.2,0.093,0.048,0.763,0.129,0.047,0.512,0.116,5.5,0.613,0.395,933.0,0.14,1.9,27.3,0.5589999999999999,0.08199999999999999,0.7040000000000001,0.129,0.762,0.536,0.939,0.055,7.202850109956403,4.051664143857532,653.223197895123,0.366,0.414,1.168,56.646,223.7,-0.10900000000000007
42101020800,"Philadelphia, PA",880632,2177.0,32.3,0.141,0.033,0.501,0.324,0.131,0.424,0.083,3.6,0.265,0.7170000000000001,781.0,0.165,1.66,30.6,0.53,0.231,0.914,0.13,0.6940000000000001,0.555,0.809,0.158,8.084514454532787,2.472088227545672,886.8630710671428,0.408,0.552,1.033,39.558,167.8,-0.012999999999999972
42101020900,"Philadelphia, PA",509953,2962.0,29.6,0.08900000000000001,0.033,0.885,0.028,0.033,0.528,0.062,5.5,0.57,0.49,565.0,0.202,2.27,28.8,0.659,0.123,0.647,0.195,0.893,0.529,0.913,0.049,8.286454385545929,5.808378419187652,1107.9452420124992,0.524,0.328,0.98,61.607,227.3,0.006000000000000085
42101021000,"Philadelphia, PA",858223,5085.0,30.0,0.126,0.021,0.902,0.057,0.012,0.504,0.066,5.5,0.655,0.35700000000000004,757.0,0.158,2.52,28.1,0.5720000000000001,0.226,0.6509999999999999,0.206,0.8859999999999999,0.522,0.959,0.033,9.10861213458178,5.925033470321816,882.0551301934346,0.481,0.362,1.065,60.82,217.0,0.02
42101021100,"Philadelphia, PA",540313,2409.0,35.7,0.125,0.029,0.813,0.063,0.051,0.483,0.096,5.8,0.327,0.428,450.0,0.022,2.17,27.9,0.595,0.101,0.439,0.127,0.8590000000000001,0.49,0.841,0.103,9.015887623307446,4.458526816863559,832.8505884552103,0.325,0.4219999999999999,1.112,63.75,225.4,-0.07
42101021200,"Philadelphia, PA",515705,2586.0,33.0,0.115,0.075,0.7709999999999999,0.069,0.057,0.4920000000000001,0.046,5.7,0.422,0.342,355.0,0.0,2.38,29.1,0.7140000000000001,0.134,0.422,0.08,0.861,0.35100000000000003,0.897,0.052000000000000005,10.075603456125984,5.014494720819073,688.3780455880784,0.324,0.334,0.9259999999999999,63.827,215.2,-0.07899999999999993
42101021300,"Philadelphia, PA",538876,3436.0,32.5,0.13699999999999998,0.035,0.899,0.041,0.016,0.516,0.147,6.2,0.6509999999999999,0.35200000000000004,465.0,0.13699999999999998,2.7,35.0,0.669,0.107,0.532,0.141,0.8640000000000001,0.408,0.935,0.038,10.023783680844936,6.376234977991227,862.9072365442144,0.375,0.398,1.169,60.278,219.0,-0.027000000000000027
42101021400,"Philadelphia, PA",607135,3985.0,27.3,0.057,0.052000000000000005,0.8290000000000001,0.118,0.0,0.563,0.087,5.2,0.6759999999999999,0.5660000000000001,831.0,0.192,3.07,29.2,0.599,0.223,0.8859999999999999,0.382,0.765,0.5329999999999999,0.944,0.011,9.896959248229317,6.5636143526563275,1368.7235952465269,0.6930000000000001,0.5,1.393,64.036,238.1,-0.05299999999999997
42101021500,"Philadelphia, PA",1003280,3873.0,30.2,0.104,0.033,0.8640000000000001,0.021,0.059,0.48,0.14400000000000002,5.8,0.406,0.418,656.0,0.055,2.67,32.9,0.723,0.139,0.574,0.22,0.8170000000000001,0.55,0.856,0.085,10.725864195850136,3.86033809106132,653.8553544374453,0.461,0.419,1.561,71.792,228.4,-0.011000000000000086
42101021600,"Philadelphia, PA",1991849,2129.0,31.8,0.113,0.034,0.857,0.048,0.033,0.442,0.253,4.5,0.075,0.557,515.0,0.028,2.15,30.2,0.784,0.204,0.328,0.126,0.777,0.482,0.901,0.067,11.751515565760894,1.0688561231298157,258.5537357500493,0.349,0.5269999999999999,1.094,63.273999999999994,276.5,0.0029999999999999714
42101021700,"Philadelphia, PA",1559576,6578.0,38.2,0.159,0.011,0.84,0.105,0.025,0.45,0.105,6.3,0.067,0.219,535.0,0.087,2.33,29.7,0.682,0.056,0.35600000000000004,0.047,0.969,0.328,0.926,0.078,11.516457527145322,4.217813046622928,343.0419549928955,0.22,0.4040000000000001,1.188,57.341,229.0,0.06199999999999989
42101021800,"Philadelphia, PA",996087,4278.0,30.4,0.081,0.043,0.682,0.145,0.069,0.475,0.116,4.1,0.036000000000000004,0.726,1496.0,0.092,1.96,34.0,0.705,0.229,0.529,0.105,0.715,0.612,0.8009999999999999,0.161,13.077690694680815,4.294805574211892,1501.876844090928,0.41,0.5059999999999999,1.219,50.482,236.6,-0.145
42101021900,"Philadelphia, PA",1410069,1578.0,45.2,0.172,0.006,0.8390000000000001,0.101,0.026,0.463,0.422,5.5,0.244,0.256,184.0,0.016,2.08,32.9,0.7290000000000001,0.087,0.435,0.078,0.903,0.41,0.938,0.021,12.916553294419815,1.1190941719873284,130.49006821651992,0.25299999999999995,0.384,1.104,82.038,215.9,0.0009999999999999432
42101022000,"Philadelphia, PA",2944019,1777.0,55.6,0.353,0.062,0.732,0.16,0.038,0.411,0.406,5.6,0.076,0.441,304.0,0.061,1.5,33.2,0.6729999999999999,0.029,0.365,0.036000000000000004,0.873,0.54,0.873,0.08,13.981709615530715,0.6035966479835898,103.26020314406937,0.142,0.5589999999999999,1.444,85.486,325.6,0.016000000000000084
42101023100,"Philadelphia, PA",732801,1269.0,41.6,0.157,0.054000000000000006,0.935,0.0,0.011,0.478,0.441,7.6,0.858,0.463,245.0,0.0,2.35,33.5,0.513,0.006,0.14800000000000002,0.029,0.865,0.8640000000000001,0.932,0.07200000000000001,13.115575854726975,1.7317116106555532,334.33360489409813,0.127,0.094,1.848,124.625,596.2,0.049000000000000064
42101023500,"Philadelphia, PA",775447,1276.0,44.0,0.123,0.0,0.502,0.305,0.107,0.446,0.421,6.0,0.447,0.394,216.0,0.0,1.71,29.8,0.7190000000000001,0.085,0.193,0.093,0.8690000000000001,0.696,0.92,0.098,10.19031942375052,1.6455025295087866,278.5490175344028,0.231,0.335,0.804,78.581,291.2,0.06299999999999997
42101023600,"Philadelphia, PA",978079,3102.0,40.9,0.199,0.033,0.659,0.275,0.01,0.463,0.32,6.8,0.619,0.344,408.0,0.0,1.56,30.1,0.6509999999999999,0.114,0.23,0.058,0.857,0.64,0.944,0.048,10.392416902429547,3.171522954689754,417.1442184118052,0.155,0.4590000000000001,0.907,69.286,371.6,0.13199999999999995
42101023700,"Philadelphia, PA",1072972,4896.0,43.6,0.162,0.036000000000000004,0.259,0.595,0.026,0.526,0.08199999999999999,5.1,0.498,0.5760000000000001,1286.0,0.083,1.65,31.8,0.546,0.1,0.18600000000000005,0.07,0.933,0.54,0.914,0.058,10.928955364780133,4.563026807782496,1198.5401296585558,0.146,0.373,0.857,52.305,228.6,-0.055000000000000035
42101023800,"Philadelphia, PA",781630,4460.0,35.7,0.121,0.041,0.237,0.67,0.017,0.528,0.04,3.9,0.509,0.598,1119.0,0.149,1.57,36.2,0.433,0.168,0.366,0.091,0.815,0.375,0.92,0.086,9.766028036147636,5.706024589639598,1431.6236582526258,0.227,0.5730000000000001,0.8390000000000001,34.221,209.8,-0.0059999999999999784
42101023900,"Philadelphia, PA",486064,1260.0,55.0,0.306,0.075,0.237,0.607,0.013,0.417,0.024,3.1,0.264,0.8540000000000001,789.0,0.25,1.28,24.9,0.457,0.187,0.6,0.077,0.718,0.379,0.926,0.086,9.301426101258864,2.5922512261759767,1623.243029724481,0.189,0.562,0.621,27.583000000000002,323.1,0.03899999999999999
42101024000,"Philadelphia, PA",617080,3711.0,33.6,0.113,0.05,0.294,0.57,0.039,0.484,0.043,4.2,0.329,0.7,1088.0,0.172,2.2,29.5,0.466,0.303,0.563,0.128,0.843,0.415,0.913,0.068,8.530064864825256,6.013806961820187,1763.1425422959744,0.325,0.539,0.9009999999999999,36.442,158.9,-0.03399999999999999
42101024100,"Philadelphia, PA",407855,1301.0,57.2,0.336,0.058,0.227,0.685,0.0,0.48,0.051,3.2,0.378,0.8759999999999999,560.0,0.06,1.32,39.5,0.446,0.435,0.267,0.057,0.767,0.134,0.894,0.018000000000000002,9.060855527260788,3.189859141116328,1373.0369861838153,0.147,0.471,0.49,16.985,192.3,0.05599999999999998
42101024200,"Philadelphia, PA",532060,3795.0,37.2,0.119,0.04,0.127,0.8,0.0,0.418,0.094,4.9,0.505,0.5770000000000001,896.0,0.106,1.96,29.7,0.607,0.28300000000000003,0.252,0.1,0.889,0.175,0.947,0.049,8.486491346972612,7.132654211930985,1684.0205991805435,0.238,0.6459999999999999,0.6890000000000001,28.947,92.3,-0.013000000000000006
42101024300,"Philadelphia, PA",679034,3984.0,28.6,0.077,0.016,0.118,0.851,0.004,0.511,0.052000000000000005,5.2,0.335,0.615,1008.0,0.091,2.39,31.6,0.457,0.365,0.155,0.034,0.835,0.197,0.973,0.015,7.726394045092125,5.867158345532035,1484.4617500743702,0.247,0.695,0.915,24.353,121.4,0.02
42101024400,"Philadelphia, PA",421189,2715.0,45.8,0.139,0.0,0.052000000000000005,0.935,0.0,0.406,0.06,6.4,0.616,0.45,467.0,0.049,2.3,33.1,0.46,0.297,0.193,0.041,0.898,0.127,0.942,0.009000000000000001,8.061278997184,6.446037289672807,1108.7658984446414,0.205,0.425,0.7140000000000001,31.339000000000002,94.7,0.009000000000000003
42101024500,"Philadelphia, PA",800999,3624.0,34.1,0.13,0.034,0.045,0.898,0.004,0.435,0.134,5.6,0.431,0.54,768.0,0.022,2.38,36.2,0.503,0.314,0.316,0.042,0.942,0.115,0.954,0.033,9.007462758149757,4.52435021766569,958.8026951344507,0.234,0.5870000000000001,0.695,27.555999999999997,75.0,0.014000000000000005
42101024600,"Philadelphia, PA",621261,2947.0,33.1,0.098,0.02,0.1,0.858,0.0,0.493,0.077,4.8,0.484,0.684,711.0,0.025,2.42,28.6,0.477,0.389,0.12,0.066,0.825,0.161,0.987,0.019,9.613241119807208,4.743577980913014,1144.446536962726,0.218,0.5,0.617,24.268,124.8,0.059
42101024700,"Philadelphia, PA",941265,4832.0,30.5,0.106,0.019,0.065,0.877,0.001,0.429,0.12,5.8,0.403,0.546,836.0,0.026,3.38,37.0,0.438,0.485,0.22,0.079,0.818,0.138,0.962,0.047,9.937962261819207,5.133517128545097,888.1664568426532,0.237,0.685,0.8320000000000001,21.701999999999998,98.7,-0.018000000000000002
42101024800,"Philadelphia, PA",319263,2101.0,35.2,0.12,0.009000000000000001,0.01,0.924,0.0,0.517,0.199,6.1,0.455,0.29100000000000004,214.0,0.061,2.52,37.3,0.586,0.203,0.255,0.093,0.949,0.121,0.919,0.029,10.512923441639082,6.580781362074528,670.2937703398138,0.196,0.598,0.925,38.048,100.2,0.012000000000000002
42101024900,"Philadelphia, PA",325198,2886.0,35.2,0.204,0.028,0.003,0.966,0.0,0.4370000000000001,0.068,6.0,0.5,0.363,350.0,0.157,3.67,44.5,0.315,0.364,0.227,0.02,0.733,0.065,0.965,0.013,10.986717783972349,8.874593324682195,1076.2673817182151,0.238,0.46,0.895,31.838,84.3,0.002
42101025200,"Philadelphia, PA",952426,7316.0,35.4,0.124,0.014,0.066,0.911,0.0,0.418,0.042,5.7,0.355,0.536,1406.0,0.086,2.38,38.4,0.463,0.322,0.359,0.044,0.894,0.105,0.983,0.012,10.571208656569793,7.681436668045603,1476.230174312755,0.246,0.64,0.8220000000000001,28.598000000000003,99.9,0.0029999999999999983
42101025300,"Philadelphia, PA",581298,3905.0,37.9,0.132,0.023,0.057,0.8640000000000001,0.014,0.433,0.109,5.9,0.485,0.426,655.0,0.109,2.51,37.7,0.515,0.301,0.168,0.091,0.872,0.241,0.922,0.027000000000000003,11.43942571563834,6.717724815843165,1126.7886694948202,0.184,0.6890000000000001,0.946,33.404,104.8,0.0010000000000000052
42101025400,"Philadelphia, PA",769760,4242.0,45.8,0.21,0.031,0.094,0.805,0.006999999999999999,0.465,0.099,6.0,0.321,0.366,710.0,0.092,1.69,38.1,0.498,0.124,0.28,0.07,0.899,0.388,0.957,0.054000000000000006,12.06543322736735,5.51080856370817,922.365412596134,0.155,0.721,0.885,45.602,190.6,0.02300000000000001
42101025500,"Philadelphia, PA",766603,2923.0,40.1,0.149,0.091,0.247,0.583,0.005,0.496,0.156,6.3,0.406,0.256,287.0,0.0,2.76,31.6,0.528,0.077,0.3720000000000001,0.068,0.915,0.394,0.948,0.005,12.381797116685743,3.8129253342342775,374.3789158143133,0.211,0.6709999999999999,0.9990000000000001,57.168,244.4,-0.03200000000000003
42101025600,"Philadelphia, PA",863999,2927.0,38.7,0.16,0.031,0.516,0.413,0.004,0.46,0.204,6.4,0.6609999999999999,0.344,392.0,0.055,2.53,33.0,0.6,0.123,0.448,0.113,0.882,0.632,0.919,0.032,12.946468143169804,3.387735402471531,453.70422882433894,0.218,0.638,1.119,74.792,310.3,-0.017999999999999967
42101025700,"Philadelphia, PA",748206,3611.0,35.9,0.139,0.063,0.5529999999999999,0.293,0.033,0.452,0.07200000000000001,4.5,0.341,0.76,1360.0,0.043,1.79,34.1,0.5870000000000001,0.097,0.42,0.064,0.789,0.594,0.861,0.091,13.643508016537476,4.826210963290858,1817.6812268279057,0.301,0.562,1.1909999999999998,55.361999999999995,328.5,-0.14200000000000002
42101025800,"Philadelphia, PA",586719,1564.0,48.9,0.28300000000000003,0.013,0.019,0.968,0.0,0.393,0.086,5.9,0.061,0.32299999999999995,228.0,0.058,1.39,35.0,0.645,0.049,0.285,0.024,0.936,0.29,0.947,0.017,13.619817234679985,2.665671300912362,388.6016985984773,0.093,0.752,1.052,52.042,174.6,0.0
42101025900,"Philadelphia, PA",549412,5125.0,37.7,0.157,0.003,0.011,0.956,0.013,0.501,0.037000000000000005,5.9,0.209,0.26,511.0,0.16899999999999998,1.64,37.7,0.495,0.193,0.404,0.006,0.964,0.16399999999999998,0.929,0.058,14.226607265399338,9.328154463317146,930.0852547814753,0.221,0.74,0.852,41.042,148.0,-0.006000000000000001
42101026000,"Philadelphia, PA",543433,2996.0,43.7,0.194,0.02,0.049,0.921,0.0,0.436,0.116,5.9,0.094,0.232,278.0,0.212,2.17,44.9,0.67,0.13,0.376,0.036000000000000004,0.96,0.32299999999999995,0.838,0.101,13.773918512827306,5.513099130895621,511.5626029335722,0.222,0.6509999999999999,0.9740000000000001,58.946999999999996,157.3,-0.0029999999999999983
42101026100,"Philadelphia, PA",649364,3340.0,48.0,0.233,0.015,0.016,0.969,0.0,0.464,0.16699999999999998,5.9,0.067,0.223,306.0,0.081,2.02,35.3,0.626,0.102,0.295,0.012,0.927,0.256,0.983,0.045,13.174654799015615,5.143494249758224,471.2303115047954,0.15,0.508,0.872,49.156000000000006,210.3,-0.0010000000000000009
42101026200,"Philadelphia, PA",555958,4592.0,44.9,0.197,0.011,0.014,0.966,0.0,0.429,0.14400000000000002,6.1,0.177,0.191,344.0,0.0,2.38,34.4,0.7040000000000001,0.117,0.212,0.051,0.934,0.263,0.99,0.039,12.703143954995507,8.259616733638152,618.7517762133111,0.155,0.7490000000000001,1.216,51.122,148.4,-0.009000000000000001
42101026301,"Philadelphia, PA",406340,4335.0,40.5,0.133,0.0,0.009000000000000001,0.972,0.0,0.486,0.053,6.1,0.184,0.265,435.0,0.054000000000000006,3.34,37.0,0.61,0.17,0.362,0.033,0.927,0.172,0.954,0.075,13.397096544377778,10.668405768568194,1070.5320667421372,0.183,0.568,1.1340000000000001,40.808,134.9,-0.009000000000000001
42101026302,"Philadelphia, PA",704112,5978.0,35.7,0.157,0.037000000000000005,0.026,0.904,0.024,0.457,0.079,6.2,0.332,0.174,330.0,0.161,3.54,38.1,0.573,0.184,0.236,0.063,0.947,0.139,0.922,0.081,12.955914330893624,8.490126570772832,468.6754379985003,0.223,0.344,1.023,40.152,125.4,-0.016
42101026400,"Philadelphia, PA",796819,5605.0,39.0,0.166,0.033,0.003,0.94,0.003,0.407,0.099,6.0,0.341,0.21,429.0,0.151,3.25,36.3,0.691,0.141,0.145,0.017,0.878,0.16899999999999998,0.943,0.045,12.256074182835887,7.034219816545539,538.3907763243595,0.142,0.619,1.064,39.145,139.5,-0.025
42101026500,"Philadelphia, PA",545961,4965.0,35.7,0.16699999999999998,0.015,0.011,0.959,0.0,0.429,0.079,6.2,0.418,0.255,416.0,0.113,3.53,35.4,0.401,0.207,0.222,0.052000000000000005,0.98,0.097,0.94,0.067,11.854964073561163,9.094056168847224,761.9591875610163,0.173,0.743,0.996,36.818000000000005,106.4,0.0029999999999999988
42101026600,"Philadelphia, PA",913982,6464.0,40.8,0.184,0.006999999999999999,0.003,0.962,0.0,0.412,0.087,6.0,0.304,0.22,503.0,0.114,2.53,37.6,0.5720000000000001,0.206,0.328,0.04,0.982,0.126,0.961,0.039,12.437277849053604,7.072349346048392,550.3390657584066,0.166,0.685,0.8540000000000001,39.5,110.7,-0.003
42101026700,"Philadelphia, PA",643873,6456.0,36.9,0.166,0.015,0.024,0.959,0.0,0.376,0.06,6.3,0.474,0.285,721.0,0.044,2.48,39.4,0.462,0.211,0.171,0.004,0.937,0.188,0.958,0.029,11.467536079418135,10.026822059629772,1119.786044763486,0.12899999999999998,0.8739999999999999,1.024,32.593,96.8,-0.015
42101026800,"Philadelphia, PA",774174,5091.0,36.3,0.132,0.02,0.037000000000000005,0.852,0.081,0.453,0.124,4.3,0.311,0.647,1255.0,0.013,1.91,36.7,0.481,0.18600000000000005,0.313,0.039,0.9,0.27,0.856,0.127,11.651145739258096,6.576041045036387,1621.0825990022913,0.22400000000000006,0.6990000000000001,0.845,34.366,169.2,0.0010000000000000052
42101026900,"Philadelphia, PA",614686,2255.0,45.9,0.24,0.079,0.16899999999999998,0.6990000000000001,0.015,0.486,0.35600000000000004,6.6,0.579,0.353,238.0,0.104,1.49,32.9,0.664,0.14300000000000002,0.32299999999999995,0.049,0.922,0.257,0.845,0.111,11.787141979843149,3.6685397097054433,387.1895569445213,0.165,0.7120000000000001,0.8029999999999999,54.783,253.4,0.016000000000000014
42101027000,"Philadelphia, PA",642216,2662.0,41.3,0.115,0.003,0.111,0.733,0.14800000000000002,0.5,0.34700000000000003,6.0,0.408,0.409,359.0,0.14300000000000002,2.16,35.0,0.5529999999999999,0.145,0.2,0.101,0.897,0.28,0.767,0.162,11.09320373548941,4.145022858352953,559.0019557282908,0.202,0.528,0.816,53.542,229.3,-0.093
42101027100,"Philadelphia, PA",372279,2942.0,37.1,0.084,0.066,0.065,0.633,0.218,0.544,0.214,6.1,0.156,0.252,236.0,0.0,2.23,31.8,0.5529999999999999,0.3,0.408,0.044,0.7909999999999999,0.133,0.5579999999999999,0.3670000000000001,11.318989902546086,7.902675144179501,633.9331522863229,0.27,0.623,0.914,43.342,132.1,-0.059
42101027200,"Philadelphia, PA",679047,4719.0,37.2,0.07,0.029,0.064,0.8029999999999999,0.098,0.53,0.065,5.7,0.061,0.435,830.0,0.047,2.52,32.8,0.693,0.153,0.312,0.044,0.81,0.199,0.821,0.16399999999999998,11.261909268651216,6.949445325581293,1222.3012545523359,0.202,0.574,1.055,48.045,131.4,-0.019000000000000003
42101027300,"Philadelphia, PA",938012,7424.0,30.5,0.058,0.134,0.035,0.537,0.29100000000000004,0.442,0.037000000000000005,5.8,0.277,0.363,774.0,0.037000000000000005,2.48,34.5,0.478,0.132,0.386,0.033,0.942,0.17,0.5539999999999999,0.295,10.339063661112226,7.9146109005002065,825.1493584303827,0.298,0.679,0.898,48.272,112.8,-0.009999999999999995
42101027401,"Philadelphia, PA",326659,3351.0,30.9,0.076,0.044,0.077,0.514,0.306,0.515,0.073,6.0,0.391,0.341,387.0,0.1,2.43,33.2,0.504,0.261,0.388,0.024,0.906,0.133,0.637,0.342,10.045540075787589,10.258404023767904,1184.721682243563,0.244,0.76,0.894,26.927,97.5,-0.014000000000000005
42101027402,"Philadelphia, PA",511360,7393.0,25.4,0.041,0.254,0.042,0.507,0.187,0.447,0.081,6.2,0.462,0.29100000000000004,634.0,0.07,3.7,32.1,0.57,0.155,0.188,0.041,0.897,0.135,0.5710000000000001,0.202,10.18737400313867,14.45752503128911,1239.831038798498,0.245,0.586,0.977,39.653,87.6,-0.009000000000000003
42101027500,"Philadelphia, PA",606825,4990.0,33.6,0.071,0.165,0.07200000000000001,0.602,0.154,0.479,0.055,6.2,0.365,0.328,536.0,0.0,3.04,39.6,0.61,0.252,0.229,0.05,0.92,0.119,0.684,0.202,10.113225461582584,8.223128579079637,883.2859555885141,0.232,0.732,0.9570000000000001,38.554,93.6,-0.008999999999999994
42101027600,"Philadelphia, PA",663744,3711.0,33.9,0.096,0.001,0.014,0.933,0.0,0.448,0.116,5.6,0.237,0.52,768.0,0.077,2.18,43.2,0.406,0.28300000000000003,0.31,0.035,0.899,0.14400000000000002,0.969,0.034,10.286729670512793,5.59101099218976,1157.0726063060456,0.213,0.6940000000000001,0.7859999999999999,28.438000000000002,119.4,-0.002
42101027700,"Philadelphia, PA",542404,4891.0,37.0,0.223,0.022,0.016,0.907,0.045,0.488,0.037000000000000005,5.8,0.228,0.52,1063.0,0.039,2.32,39.8,0.35700000000000004,0.294,0.279,0.024,0.909,0.112,0.951,0.045,10.971795431638537,9.017263884484628,1959.7938068303329,0.193,0.539,0.61,22.32,99.7,0.0010000000000000009
42101027800,"Philadelphia, PA",724725,4435.0,42.1,0.165,0.056,0.028,0.916,0.0,0.441,0.083,5.4,0.485,0.544,1073.0,0.125,1.95,35.2,0.439,0.301,0.272,0.078,0.855,0.108,0.904,0.091,10.127083151063218,6.1195625927075765,1480.5615923281243,0.233,0.529,0.6970000000000001,29.97,97.3,-0.0029999999999999983
42101027901,"Philadelphia, PA",415780,4642.0,26.5,0.1,0.033,0.014,0.785,0.019,0.431,0.112,6.0,0.486,0.34,468.0,0.075,3.05,43.3,0.406,0.456,0.18600000000000005,0.035,0.765,0.091,0.941,0.046,10.432378852641712,11.164558179806631,1125.5952667275965,0.23,0.62,0.7809999999999999,32.251999999999995,90.7,0.009000000000000001
42101027902,"Philadelphia, PA",889785,4723.0,21.2,0.061,0.075,0.378,0.491,0.025,0.489,0.032,6.0,0.237,0.534,503.0,0.019,3.37,30.7,0.312,0.498,0.8540000000000001,0.301,0.657,0.145,0.931,0.058,9.496716632469473,5.308023848457774,565.3051017942538,0.402,0.831,0.902,27.604,77.4,-0.08
42101028000,"Philadelphia, PA",718346,4298.0,35.7,0.141,0.033,0.011,0.949,0.002,0.504,0.066,5.9,0.435,0.489,808.0,0.091,2.65,36.0,0.518,0.359,0.2,0.077,0.879,0.059,0.982,0.006999999999999999,8.240440957562749,5.983189159541503,1124.8061519100822,0.174,0.632,0.6409999999999999,24.381,65.4,-0.011
42101028100,"Philadelphia, PA",503541,3908.0,35.8,0.149,0.028,0.048,0.914,0.01,0.399,0.142,6.2,0.5489999999999999,0.289,378.0,0.0,2.46,38.2,0.421,0.224,0.268,0.075,0.945,0.122,0.961,0.081,8.77356465912916,7.761036340635616,750.6836583316949,0.212,0.667,0.775,37.083,83.0,0.005
42101028200,"Philadelphia, PA",855812,4848.0,40.3,0.171,0.055,0.043,0.825,0.058,0.484,0.055,5.7,0.342,0.527,1051.0,0.023,2.14,37.6,0.507,0.277,0.264,0.092,0.922,0.193,0.88,0.118,9.390186636063168,5.6647955392072085,1228.0734553850612,0.175,0.643,0.879,28.469,95.1,-0.012000000000000002
